   5.1053957e-01   6.0537993e+00   9.4813137e-01
  -3.2867626e+00   5.3583678e+00  -8.5692072e-01
   3.0960438e+00   3.2713253e+00  -4.3409658e+00
   3.6831181e+00   6.6146378e+00  -4.0222622e+00
   6.2998828e+00   2.1773529e+00   1.8712281e+00
   5.8141907e+00   6.3929414e+00  -1.5628946e+00
   5.6048992e-01   3.3459784e+00   6.2042474e-01
   4.2850928e+00   1.1432644e-01  -3.5844077e+00
  -4.9045639e-01   5.5603807e+00  -4.5795091e+00
   2.1171058e-01   2.4800575e+00  -4.7521961e+00
  -5.4817212e+00  -1.0232851e-01   6.5614494e+00
   2.6469973e+00   2.2008976e+00  -4.5243083e+00
   6.0317151e+00   3.9478401e+00   3.0259138e+00
   5.8614123e-01   6.0841957e-01   7.7564413e+00
  -2.0541413e+00   6.8504804e-01  -3.6651903e+00
   9.4538424e-01  -1.3886873e+00  -4.8143462e+00
   1.1527484e+00   1.5606483e+00  -4.8113788e+00
  -3.1079016e+00   1.3216292e+00  -2.0548399e+00
   5.2321758e+00   6.0906250e+00  -2.5655000e+00
  -3.1864127e+00   1.1031418e+01  -1.7846203e+00
  -3.7892504e+00   7.3688460e+00   7.4142671e+00
  -1.8718879e+00   4.9924229e+00   1.5705800e+00
  -2.8273222e+00   5.8335715e+00   6.7580549e-01
  -3.2765678e+00   4.1755973e+00  -6.8183599e-01
  -2.9118608e+00   4.0540250e+00   5.3360914e-01
   6.3408392e+00   7.5333890e+00   1.4954201e+00
  -1.1486074e+00   2.2676569e+00   7.9151846e+00
   2.7643230e+00   2.9448862e+00   6.9452830e+00
   5.3586021e+00  -6.1885203e+00  -2.3832888e+00
   2.9259363e+00   4.8866561e+00   6.8518050e+00
  -3.2872028e+00   5.5616122e+00  -1.0479759e+00
  -3.0842017e+00   3.1090630e+00   1.6375970e-01
   4.0504987e-01   5.6426243e+00  -4.7797974e+00
   5.4347684e+00   2.6420461e+00  -2.2658321e+00
   5.2774525e+00   8.3511859e+00  -2.5019518e+00
  -3.2729576e+00   1.0377940e+01  -1.2803983e+00
   5.0779540e+00   9.9761361e+00  -2.7691650e+00
   6.0999522e+00   6.4108852e+00  -8.0203529e-01
   5.0288567e+00   6.6095354e+00   4.9572295e+00
  -3.1821676e+00   3.6504067e+00  -1.3883756e-01
   6.2566599e+00   1.0322455e+01   2.1412700e+00
   3.1813944e+00   7.0751394e+00  -4.3004567e+00
  -1.7270920e+00   3.6605165e+00   1.6403670e+00
  -3.2880514e+00   4.3027110e+00  -1.0059790e+00
   4.8503489e+00   2.4240345e+00   5.1880127e+00
   1.3380990e+00   6.0959843e+00  -4.8012144e+00
  -1.7522636e+00   7.6126148e+00   1.6291324e+00
  -1.6216952e+00   4.5771779e+00   1.6834635e+00
  -1.5768572e+00   5.5984897e+00  -4.0440510e+00
   5.1187760e-01   1.0996328e+01   3.7836825e-01
  -1.7944490e-01   4.2830894e+00  -4.6705414e+00
  -1.5748275e-01   1.3978615e+00   2.5334922e-02
  -2.6488209e+00   4.0255075e+00  -2.9777588e+00
  -7.3006600e-01   6.3423490e+00   7.9123802e+00
  -3.1795046e+00   1.3633257e+01  -1.8119864e+00
   3.3555658e+00   4.3141154e+00  -4.2118430e+00
  -2.4275728e+00   5.0764150e+00  -3.2718151e+00
  -1.5064501e+00   1.0037036e+01  -4.0910147e+00
   6.0907081e+00   5.0417778e+00  -8.3251374e-01
  -1.2987268e-01   8.4434672e+00   1.7110653e-02
  -3.7590108e+00   4.2008382e+00   7.4253395e+00
  -3.0107431e+00   4.0367775e-01   3.3831774e-01
   8.2369952e-01   1.6148995e+00   7.7035499e+00
   4.8110259e+00   7.9265209e+00  -3.0818321e+00
   3.9839168e+00   5.7771500e+00  -3.8192330e+00
   5.8107241e+00   1.5137469e+00  -1.5704956e+00
   6.2313863e+00   2.6755453e+00  -2.8296107e-01
   2.4752725e+00   1.9653718e+00   7.0993566e+00
  -1.8174142e+00   4.1538990e+00  -3.8673229e+00
   1.8643113e+00   5.6806270e+00  -4.7336821e+00
   3.0251994e-01   7.4364555e+00   1.3092151e+00
   3.4349895e+00   2.1514595e+00   6.5195041e+00
  -3.1854994e+00   6.3648198e+00   7.6106141e+00
   4.6989052e+00   6.7492051e+00   5.3693149e+00
  -3.2851662e+00   4.1557379e+00  -8.1463940e-01
  -2.9095199e+00   4.9179221e+00  -2.5336041e+00
   5.5790085e-01  -4.0671385e-01   7.2586500e-01
   5.6854410e+00   3.2647019e+00  -1.8280310e+00
   6.1589711e+00   8.5588760e+00  -5.9200982e-01
   5.2392416e+00   1.7059324e+00   4.6570291e+00
   5.1565763e+00   4.7334680e+00  -2.6676968e+00
   4.2070574e-01   4.0273085e+00  -4.7816742e+00
  -2.8786142e+00   2.5032952e+00   5.9182885e-01
   4.7508407e+00   8.9378281e+00   5.3085215e+00
  -1.2552663e-01   1.7758924e+00  -4.6839142e+00
  -1.6810502e-01   7.4130663e+00  -4.6734115e+00
   3.5408557e+00   6.2691077e+00   6.4425156e+00
  -8.7463980e+00   3.8987830e+00   2.6285404e+00
   5.7293687e+00   5.6875308e+00  -1.7412860e+00
   5.4790151e+00   4.1870050e+00  -2.1946293e+00
  -6.0461772e-01   1.4590051e+00  -4.5399055e+00
   5.3018637e+00   8.1283613e+00   4.5607463e+00
  -7.9691989e+00   4.0142848e+00   4.0776454e+00
   6.1216499e+00   1.0552186e+00   2.7295396e+00
  -1.7632581e+00   4.9916386e+00   7.8792541e+00
  -2.2917989e+00   6.8452279e+00   1.2887882e+00
   4.8941509e+00   3.0309721e+00   5.1331941e+00
   3.1268671e-01   6.5985258e+00   7.8076957e+00
  -3.2862850e+00   8.7798372e+00  -8.4265047e-01
